metric,comparison_type,comparison_value,test_type,statistic,p_value,effect_size,mean_group1,mean_group2,std_group1,std_group2,n_group1,n_group2,is_normal_group1,is_normal_group2,p_adj
entropy_spectral,genre,classical,Mann-Whitney U,6137.0,6.931902951252371e-46,-0.8734639175257732,0.47179884383533893,0.7123106874991179,0.12436972934287303,0.07603546556062225,97,1000,False,False,9.011473836628081e-44
entropy_spectral,genre,jazz,Mann-Whitney U,28368.0,1.1417336290272182e-12,-0.43093279839518556,0.6391965158229754,0.6962442565384637,0.09156623383364607,0.10628431620882116,100,997,True,False,1.1417336290272181e-11
entropy_spectral,genre,disco,Mann-Whitney U,68741.0,3.9905873430888617e-10,0.37895687061183553,0.7420030607354424,0.6859326672794398,0.0782127752521205,0.10739566918510524,100,997,False,False,3.051625615303247e-09
entropy_spectral,genre,reggae,Mann-Whitney U,68276.0,1.0577684117767708e-09,0.36962888665997995,0.745524690161741,0.6855794446689786,0.04889072220591152,0.10893422514223187,100,997,False,False,7.6394385294989e-09
entropy_spectral,genre,hip-hop,Mann-Whitney U,65726.0,1.4708738337600897e-07,0.3184754262788365,0.7402353063508261,0.6861099746399831,0.04657899094532484,0.10931294392116574,100,997,False,False,8.691527199491439e-07
entropy_spectral,genre,pop,Mann-Whitney U,60798.0,0.00028943939495921356,0.21961885656970911,0.7309068059878834,0.6870456316472994,0.06200948920144013,0.10896302055976076,100,997,False,False,0.0009177346669438479
entropy_spectral,mode,0,Mann-Whitney U,158010.0,9.225577947978697e-05,0.14221894517696043,0.7092841124062595,0.6808615329197241,0.08885532277035595,0.11363128923423715,393,704,False,False,0.00032414192790195423
entropy_spectral,mode,1,Mann-Whitney U,118662.0,9.225577947978697e-05,-0.14221894517696043,0.6808615329197241,0.7092841124062595,0.11363128923423715,0.08885532277035595,704,393,False,False,0.00032414192790195423
entropy_spectral,genre,blues,Mann-Whitney U,43848.0,0.04692045702778682,-0.1204012036108325,0.686155332235638,0.6915342448621686,0.08377466723267099,0.10829319118179852,100,997,False,False,0.08355697826866146
entropy_spectral,genre,rock,Mann-Whitney U,54727.0,0.10640929874126014,0.09783350050150451,0.7212703322656023,0.6880121786605672,0.059640424071766465,0.10943667429834433,100,997,False,False,0.15719555495867973
entropy_spectral,genre,country,Mann-Whitney U,46182.0,0.2246481173088819,-0.07358074222668004,0.6980012687603427,0.6903460867353174,0.06412269840274329,0.1096185782444122,100,997,False,False,0.3174375570668983
entropy_spectral,genre,acoustic,Mann-Whitney U,53324.0,0.25013149755978803,0.06968906720160481,0.7043210886781833,0.6897122030926052,0.09622574098536585,0.10717184164506556,100,997,False,False,0.3387197362788796
entropy_spectral,genre,metal,Mann-Whitney U,50873.0,0.7349591025533849,0.020521564694082246,0.7154924739925442,0.6885917030610746,0.03823287088552824,0.11055045220440969,100,997,False,False,0.7836848303040357
