metric,comparison_type,comparison_value,test_type,statistic,p_value,effect_size,mean_group1,mean_group2,std_group1,std_group2,n_group1,n_group2,is_normal_group1,is_normal_group2,p_adj
complexity_flux,genre,reggae,Mann-Whitney U,78357.0,3.795050293483875e-21,0.5718555667001003,0.3915385682413613,0.3693331848266111,0.015538020578218308,0.025436187794483273,100,997,False,False,9.867130763058075e-20
complexity_flux,genre,classical,Mann-Whitney U,23369.0,3.301244196146618e-17,-0.5181649484536083,0.3464993201504972,0.3737686080416692,0.031889977682055926,0.023443891485340713,97,1000,True,False,4.768463838878448e-16
complexity_flux,genre,disco,Mann-Whitney U,74799.0,1.4552689494150612e-16,0.500481444332999,0.3891551421724042,0.3695722446128656,0.01789189118035151,0.025477380172263756,100,997,False,False,1.8918496342395793e-15
complexity_flux,genre,jazz,Mann-Whitney U,31642.0,1.6573106133062769e-09,-0.36525576730190573,0.35914642848887396,0.3725821456844333,0.02034996032508687,0.025654841813861875,100,997,True,False,1.07725189864908e-08
complexity_flux,genre,acoustic,Mann-Whitney U,39319.0,0.0004893676755054352,-0.21125376128385157,0.3639224239433229,0.3721031090290222,0.024063141247393952,0.025533995894995175,100,997,False,False,0.001413728840349035
complexity_flux,genre,metal,Mann-Whitney U,42958.0,0.02250795799513155,-0.13825476429287864,0.36627599888088425,0.3718670433381936,0.026150658252964507,0.025391380858571826,100,997,False,False,0.04367215730398659
complexity_flux,genre,rock,Mann-Whitney U,55422.0,0.0650884430451041,0.1117753259779338,0.37623765872757486,0.3708678798630992,0.02149540839851772,0.0258300305539147,100,997,False,False,0.10194575416703051
complexity_flux,genre,hip-hop,Mann-Whitney U,55251.0,0.07377046920076555,0.10834503510531594,0.37600189311537974,0.37089152736682995,0.022053527272148262,0.025787602560085644,100,997,False,False,0.11416858328689905
complexity_flux,genre,country,Mann-Whitney U,46421.0,0.25632037732715585,-0.0687863590772317,0.3698969294887879,0.37150386072957736,0.023384409558321027,0.025711481185509612,100,997,True,False,0.3435221551807243
complexity_flux,mode,0,Mann-Whitney U,147781.0,0.06050532620107091,0.06827579227388388,0.373407792055965,0.3702127554236835,0.024344545423799168,0.026071525506101454,393,704,False,False,0.09813040039975496
complexity_flux,mode,1,Mann-Whitney U,128891.0,0.06050532620107091,-0.06827579227388388,0.3702127554236835,0.373407792055965,0.026071525506101454,0.024344545423799168,704,393,False,False,0.09813040039975496
complexity_flux,genre,pop,Mann-Whitney U,49067.0,0.795577041185043,-0.015707121364092278,0.37210407831736675,0.3712824817096597,0.021733248272894443,0.02585974072881995,100,997,True,False,0.8340727044681903
complexity_flux,genre,blues,Mann-Whitney U,50395.0,0.8569352922166455,0.010932798395185557,0.373406959040736,0.3711518015969848,0.01848339809772257,0.02610427656392146,100,997,True,False,0.8703249061575306
