popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,entropy_amplitude,complexity_amplitude,entropy_flux,complexity_flux,entropy_harmony,complexity_harmony,entropy_spectral,complexity_spectral,higuchi_fd,box_counting_fd,genre_acoustic,genre_blues,genre_classical,genre_country,genre_disco,genre_hip-hop,genre_jazz,genre_metal,genre_pop,genre_reggae,genre_rock
0.0,0.07287088076455668,0.01192328828800731,0.0003570576934599879,0.2594505554656458,1.1615694490478104e-05,0.005547946125990475,0.24183459599510954,3.0178325399156484e-05,6.73613821636065e-05,0.8078403764684393,0.02368832029508241,0.9099656647786147,0.3318443914351445,1.3040881822741842e-05,4.425982297775066e-06,0.03891914318534752,0.5277061870629518,0.008914869742480456,0.017765200813314386,8.073396182518589e-06,0.007058700503756523,0.0003239909354641138,0.03644082978988443,0.0002526167148440076,0.4097587042204057,2.3892492706885084e-09,8.778185404415117e-06,0.2734642108078057,1.3329611054212717e-07,2.6018072432089284e-07,1.8657400211140864e-05,9.540988703455314e-14,6.355169249442553e-05,0.0028725237474450877
0.07287088076455668,0.0,0.00010400926287054843,0.0008487209766681,0.2956944333946238,0.48921265604011904,0.9668777420374265,0.21857162317436354,0.0001340160340693616,0.8603432724425855,0.4848890834766903,4.6522858550907774e-12,0.7500476680314568,0.5243200872606002,3.126877610266467e-12,3.3989027478631004e-16,3.742847968427774e-05,2.0748068985894916e-06,0.4343357070410759,0.004975142105160177,0.00018101278427704146,0.00041076624137412,0.6726822567667039,0.29195648088378306,0.14640851890304693,0.05423657345762419,0.7246047482922188,0.07405763838937035,0.0037982382907514123,0.0716024770231499,0.009282513140480486,0.00016718008898576543,0.8587198195591607,0.2547160543842937,0.7016308889804534
0.01192328828800731,0.00010400926287054843,0.0,8.098721464278375e-22,0.006563924606449007,1.1268912930002273e-32,4.7122409536191404e-05,2.7147762858167243e-13,3.5864851452838494e-27,1.2000845111276668e-22,0.03195083017310562,2.7597470796776915e-73,0.0008804588446599446,2.4962696083707094e-13,3.2927160287190303e-17,5.635453903037631e-37,4.736699788298658e-77,1.3395749028592148e-72,1.5085261973730822e-23,2.29734966833241e-21,7.4720270199558355e-44,3.0486127443147492e-05,1.0147215372300601e-16,0.678409693560454,0.37188579665576504,0.540166790768573,5.423222365055595e-34,0.08493768682688796,2.7191677531918265e-14,1.0453817254426605e-13,5.310118969391323e-05,6.740912537854571e-15,0.0011231654522788554,6.735186148491232e-27,0.06084559592924329
0.0003570576934599879,0.0008487209766681,8.098721464278375e-22,0.0,0.004569110942534412,2.1815517540168745e-256,0.00013151719011766846,9.391318922688305e-11,3.9306555620531015e-246,3.739947067490082e-45,3.3114596372931103e-09,2.144299162847106e-38,4.934013905953817e-12,4.793313995734716e-12,7.349954900592338e-48,4.07825418429115e-28,5.822610153767086e-25,1.954963380307309e-68,2.6922970194477805e-14,2.3255412785069854e-15,2.188160158940056e-91,4.8896910902231105e-29,0.00016852594319156664,1.8803449198056933e-11,3.2891898797783085e-08,0.8423055532347041,6.239563638006475e-66,0.5376365217159634,6.766386592146189e-13,0.004631589388071478,3.883491215448593e-22,5.455283387729869e-28,0.3469236091217179,3.247383021969397e-07,1.5209261115764236e-07
0.2594505554656458,0.2956944333946238,0.006563924606449007,0.004569110942534412,0.0,0.003014583046113431,0.004908968598340546,0.026357572856256575,0.02065470649538275,0.020970416442778556,0.017099360821583583,0.0015437096780680476,0.6928585992836955,0.950882105906783,0.8233274590753938,0.6711771201388192,0.014039120673916418,0.004404387900500769,0.030836654727261745,0.02778620003504591,0.010095040507069518,0.638961882025557,0.416984529718856,0.7940990348354873,0.5811689925827588,0.20425954519972855,0.020444363978153156,0.5793078665160322,0.21412389548360738,0.4102176534245967,0.8683421238601321,0.6228018904226863,0.5390874186089986,0.48149775105181686,0.5999320442103621
1.1615694490478104e-05,0.48921265604011904,1.1268912930002273e-32,2.1815517540168745e-256,0.003014583046113431,0.0,3.4125142213659444e-05,4.110874365564048e-08,9.90253605630417e-157,2.048314330245859e-107,0.0003494214888054842,1.2464644741335834e-19,3.305600846263052e-07,1.2368690040353822e-09,2.947865064272673e-36,4.5477132276255955e-22,3.943511057434718e-18,3.6786732754152317e-37,3.7153434259686186e-12,4.843007577137475e-08,5.636291396858475e-148,1.8694306237171714e-68,0.17105850116770424,2.5667923179853835e-14,0.24921460117743072,0.7751323337485552,4.926074174213668e-150,0.030861864398752995,0.007049959179349888,3.6029237741044615e-06,6.23992902669603e-08,1.871703406623551e-10,0.008494004725696077,3.7644884595686444e-10,2.0057533218570918e-06
0.005547946125990475,0.9668777420374265,4.7122409536191404e-05,0.00013151719011766846,0.004908968598340546,3.4125142213659444e-05,0.0,2.695232321877268e-06,9.35973586240168e-06,0.042392534164531745,0.1296025085443473,0.12227880627685221,0.4569136975200714,0.9002874208282041,0.14724250813093767,0.5517530084933339,0.6523953147313019,0.046768580952426836,0.0023252446990230705,0.004509301174912372,2.05458396632143e-05,0.058601010140194254,0.009224606604362522,0.03699342439450976,1.2623314567270877e-05,0.5252134695364751,0.009196499528565038,3.155679510529791e-09,0.07704311069809118,1.193623776643127e-07,0.19674373611426252,0.18330894678533674,0.015299225818864632,7.347351615048179e-05,0.9841612554235942
0.24183459599510954,0.21857162317436354,2.7147762858167243e-13,9.391318922688305e-11,0.026357572856256575,4.110874365564048e-08,2.695232321877268e-06,0.0,3.4786145176375222e-09,0.005440147273835388,0.01792206256751978,0.0001244948101544731,0.00016065393084710664,0.0035381052071923524,0.4296564761312644,0.1978305251917748,0.0036826343094361123,8.2456462361203e-08,5.4602410240304865e-09,0.0003507523822451344,2.9395627844037813e-06,0.303386446440691,1.256689213818949e-05,0.13370813572502302,0.00015436280858712565,0.026205826992792922,0.000347357242134976,7.282873837465035e-05,0.061852171248019235,1.5572880388657627e-33,0.2236985368554486,0.4916349114467834,0.23432939929554075,1.1452813151288e-09,0.00266447306085606
3.0178325399156484e-05,0.0001340160340693616,3.5864851452838494e-27,3.9306555620531015e-246,0.02065470649538275,9.90253605630417e-157,9.35973586240168e-06,3.4786145176375222e-09,0.0,1.4893670584053791e-40,0.007778340122062545,2.6829449786540974e-18,4.7571649305529756e-11,2.549060228957311e-09,2.7182653631932635e-27,5.314231482296141e-18,7.171076141376435e-27,3.7982107172319165e-51,8.378835442282774e-47,1.7859624821009641e-37,2.509505511225374e-106,1.0531460291546934e-22,0.03639784836862511,1.5229677660608758e-11,1.2782795923292853e-10,0.5243192110384854,1.4056121113417837e-76,0.9566282961193577,8.104198605699005e-11,2.6632294225571013e-05,4.44217722625514e-25,2.0079683502153603e-25,0.4805629737353006,3.7819887601123675e-09,1.7050152114107907e-08
6.73613821636065e-05,0.8603432724425855,1.2000845111276668e-22,3.739947067490082e-45,0.020970416442778556,2.048314330245859e-107,0.042392534164531745,0.005440147273835388,1.4893670584053791e-40,0.0,0.07143157922905975,5.7718452079691724e-15,0.027098206614927216,1.4753587865823554e-06,7.295826448349527e-11,4.6431484955629145e-05,3.9792671250521435e-18,3.2250483769583434e-17,0.004005024425047395,0.028496442721330256,8.708533525570865e-122,1.2855892642426368e-78,0.0717018917481374,9.033128840120693e-07,0.045540595182049864,0.01249632740156382,9.663999158363043e-142,0.0001329021816139903,0.6835324563909669,0.0003952442084540567,0.6473110209848163,0.4818230036667551,0.0015502818231365018,0.00011729310490099311,0.01008882292262694
