track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,entropy_amplitude,complexity_amplitude,entropy_flux,complexity_flux,entropy_harmony,complexity_harmony,entropy_spectral,complexity_spectral,higuchi_fd,box_counting_fd
2jHEySxCzzODFWmPzt084L,Masaharu Fukuyama,残響,18 ~eighteen~,31,326600,False,0.609,0.76,0,-5.16,1,0.0283,0.131,0.0,0.41,0.44,117.135,4,acoustic,0.8971402108301068,0.1986817271813649,0.6507952900720599,0.3852206927998002,0.8521265819806954,0.2365762643726369,0.7498276393799821,0.4186597403048459,1.7517570564212004,1.8514848980238736
07CUaE9XAgDQ0B2T4XGrnN,The Weepies;Deb Talan;Steve Tannen,Hideaway,Can't Go Back Now,55,137880,False,0.691,0.552,5,-9.114,1,0.0264,0.497,0.000589,0.197,0.685,119.931,4,acoustic,0.8862218123455843,0.2025317925661194,0.6343187286499229,0.3915669900843752,0.7851340926985841,0.3124406431015286,0.673105317412667,0.4442411651698537,1.6314566263340249,1.8547605380077337
7EcFRiCKqijYsuA5UbNnQZ,Frank Turner,West Coast vs. Wessex,Perfect Government,30,146129,True,0.474,0.876,7,-5.052,1,0.0341,0.00277,6.15e-06,0.39,0.607,91.948,4,acoustic,0.9082010866287776,0.1758084327501984,0.6852573984795797,0.3869976610743623,0.7872862489109302,0.2987882527250055,0.8087305073482342,0.3904790131484429,1.759031565471704,1.857807042635361
0VhZ5JYfqPojSYeGWnk4dL,John Adams,You’re Beautiful (Acoustic),You’re Beautiful - Acoustic,55,204973,False,0.479,0.154,2,-11.282,1,0.0352,0.915,0.0,0.0974,0.36,147.207,4,acoustic,0.8121193369485978,0.2651584034446445,0.713166901553794,0.3465343774993112,0.9172431394378175,0.1585665677211729,0.6527213052112523,0.4337732035013633,1.7379304534656703,1.855415539271516
2vOFdBs2kss9U0ezRGTG2E,Days N Daze,Rogue Taxidermy,Remnants of What People Used to Be,30,175046,True,0.5,0.611,0,-10.826,1,0.0788,0.834,1.41e-05,0.241,0.894,88.372,4,acoustic,0.9180230357685656,0.1812619906864217,0.7021685666214652,0.3833248651539911,0.8929147546650438,0.2008490974350101,0.8256006810675687,0.3644373904845265,1.865063341435866,1.862664460683532
16dkWKIlBsfYTISCVuDs0w,Ron Pope,Whatever It Takes,A Drop In the Ocean,55,219480,False,0.484,0.573,5,-6.183,1,0.0298,0.0882,1.14e-06,0.15,0.346,139.966,3,acoustic,0.8887277469596848,0.202781947749676,0.7592485393889173,0.3199016488092431,0.8299057765608238,0.2517510266156104,0.6522903985538581,0.4527056468639884,1.796280468861438,1.852384708289884
5JYT9U8oafWV5JtTa7hG09,Caj Morgan,Acustic Covers of Popular Songs,The Nights - Acoustic,46,118878,False,0.768,0.331,6,-6.687,1,0.0292,0.576,0.0,0.216,0.663,107.044,4,acoustic,0.890786878976373,0.2045785557900747,0.7091648898568907,0.3688518578272731,0.8829517046951194,0.2290126887398544,0.7987316164047206,0.398691652918048,1.7244961287791416,1.8549995681756557
6r8OnTtDrhKBIIYgzxrnZ1,Colin & Caroline,Let It Go,Let It Go,55,194129,False,0.46,0.319,1,-8.621,1,0.0356,0.861,0.0,0.118,0.329,145.765,4,acoustic,0.8505875302711403,0.234066922332598,0.7179132020644234,0.3449719666849501,0.8521991649673178,0.2561500695313095,0.7806829953867396,0.4080313584754121,1.7189419719104668,1.858177679673343
5CU7ewecONNlWAJHu04HJQ,The Bridge City Sinners,Bridge City Sinners,Come on In,28,204926,False,0.544,0.911,9,-2.73,1,0.204,0.661,0.0,0.344,0.851,114.776,4,acoustic,0.92209512688691,0.1656178154702731,0.6708716696698622,0.3990522294889745,0.7840437922930101,0.3083946162728616,0.7488750191153937,0.4189410267019263,1.7870255391519398,1.8514377012822216
5mFrdpvoxokKCWp9uHE1ok,Lúc,No Air,No Air,52,199114,False,0.674,0.116,9,-13.448,1,0.0375,0.862,0.0,0.0979,0.21,129.976,4,acoustic,0.8424407026800372,0.2447729348447528,0.7422773961825152,0.3313839186283569,0.8184897869263315,0.2769501111087541,0.6654635942951078,0.4354094038538093,1.584922179982861,1.85499722867795
4cR4nao0hqqBtklQmGVqbe,Boyce Avenue,"Cover Sessions, Vol. 3",Thinking out Loud,56,278640,False,0.702,0.326,1,-6.638,1,0.0272,0.705,0.0,0.168,0.628,79.904,4,acoustic,0.8561218384437209,0.2295538505818639,0.7251654029379663,0.3398016887016256,0.823481803804677,0.2778715728468505,0.6729152260461808,0.4346380897222355,1.6885181558583844,1.849521468065206
6B9EuDkJUAm9bO26ZdzBke,Takehara Pistol,GOOD LUCK TRACK,Amazing Grace,30,178573,False,0.457,0.26,7,-7.952,1,0.0406,0.0594,0.0,0.346,0.38,106.756,4,acoustic,0.8360387959056471,0.2326132445832147,0.7352028736613792,0.3157873353299786,0.8892511229288675,0.1943677341310976,0.802341033893388,0.393888536314561,1.7912378897396284,1.859451590332521
2sYFi9xVSZ56WHKSY2fN1K,Adam Christopher,So Far Away (Acoustic),So Far Away - Acoustic,52,171543,False,0.576,0.331,6,-9.389,0,0.0306,0.894,3.44e-05,0.129,0.407,149.02,4,acoustic,0.823803917281058,0.2700163844059214,0.7120679048348005,0.355502602480932,0.8714120863260776,0.2184645044336219,0.7203929558634377,0.4336486736778693,1.7816891935192976,1.8516026844433775
6J0bdIZElZMymahgVWRE9B,Eddie Vedder,Into The Wild (Music For The Motion Picture),No Ceiling,58,94053,False,0.724,0.652,3,-6.869,1,0.0247,0.46,0.000142,0.101,0.75,106.911,4,acoustic,0.9105314467614084,0.1747270914636251,0.6809493541513493,0.3741735929543714,0.8417974594008434,0.2692472221208862,0.6674312181882225,0.4406924486500224,1.6201748694719302,1.8510232088176537
2fboUv3gU9L4njbhBdigid,John Adams,A Million Dreams (Acoustic),A Million Dreams - Acoustic,48,202928,False,0.545,0.169,6,-10.145,1,0.0457,0.953,0.0,0.152,0.291,138.199,4,acoustic,0.7986066835105076,0.2910858669060754,0.7100058437409108,0.355307868918137,0.8970629006923596,0.1939978064158262,0.6871528868813263,0.4321394516711411,1.783244631087736,1.8576387291731264
2h3VsZVKQeT0yLNQtCIRjn,Jonah Baker,Girls Like You (Acoustic Version),Girls Like You - Acoustic Version,44,188494,False,0.543,0.138,0,-14.331,1,0.0531,0.791,0.0,0.185,0.3,115.65,4,acoustic,0.8154419379465194,0.2768937990144005,0.6749464679913312,0.3657796148862305,0.873083542422617,0.2359258219271398,0.8163366041551904,0.3793040353632565,1.722569437640103,1.855184179914326
4mzP5mHkRvGxdhdGdAH7EJ,Zack Tabudlo,Episode,Give Me Your Forever,74,244800,False,0.627,0.363,8,-8.127,1,0.0291,0.279,0.0,0.0928,0.301,99.905,4,acoustic,0.8413877088751824,0.2350740144197733,0.6705350891254872,0.3732708036121299,0.7714112736471186,0.3062505101176379,0.7441566886925511,0.4225103931923897,1.6985317015656267,1.8634946024218084
203WkDdprjHpN37QMBCMyJ,Masaharu Fukuyama,HEY!,HEY!,30,347200,False,0.548,0.889,0,-6.106,1,0.0309,0.0324,0.0,0.359,0.789,95.289,4,acoustic,0.9278246041534076,0.1430212532980892,0.6844233259673804,0.3833208192159265,0.8524532824843108,0.2321472445691543,0.7916350086575406,0.4019415247342391,1.7619176007880266,1.8551737555382557
0BUuuEvNa5T4lMaewyiudB,Jason Mraz,Coffee Moment,93 Million Miles,0,216386,False,0.572,0.454,3,-10.286,1,0.0258,0.477,1.37e-05,0.0974,0.515,140.182,4,acoustic,0.9240402697082752,0.1505176820512991,0.6981556000233075,0.374971605109226,0.8021997747493741,0.286689164347121,0.7075263049790738,0.4344244759263425,1.6597793132891208,1.852719652065
2lvcDndxZGuowLA19g4YDv,Gabrielle Aplin,Never Be the Same,Call Me,23,208400,False,0.38,0.468,1,-4.245,1,0.0318,0.243,0.0,0.0973,0.303,143.504,4,acoustic,0.8807259387559868,0.1748301878140359,0.7212709155797286,0.3324658959117425,0.7989105091621374,0.2775850530540805,0.7100085439080128,0.4331622672615746,1.7810083677524655,1.8756198210819244
4Bo6FwC7Oe9zywSZc6q7hO,Jason Mraz,YES!,Love Someone,59,257173,False,0.582,0.347,7,-14.769,1,0.0305,0.317,0.00678,0.111,0.0797,97.957,4,acoustic,0.8978881261583623,0.1888952951313693,0.7608883842560048,0.3313831593245256,0.7055481041203714,0.3362719478149654,0.6870936662162561,0.4497107098098664,1.5210862981227755,1.8517961126145608
7IdC5YvSg9O1WfRSUtSpNt,Sonny Boy Williamson II,The Best Of,Don't Start Me To Talkin',30,153653,False,0.699,0.761,7,-7.264,1,0.103,0.806,0.00115,0.588,0.706,115.048,4,acoustic,0.857386165648439,0.2563846140445197,0.6701947326458979,0.3787589493199084,0.9240928388693558,0.1541816837976573,0.7869385639416796,0.3972720082202862,1.8835145484647604,1.8537243350099963
0x26yM2rrvtoHGRXXzppx3,Takehara Pistol,リョウメンシダ/サンサーラ,サンサーラ,34,331984,False,0.45,0.183,2,-9.003,1,0.0309,0.762,3.41e-06,0.11,0.219,61.192,4,acoustic,0.8539673667161839,0.2210383019869892,0.7029681800460482,0.3483323932336292,0.8610654348047093,0.2282542299995569,0.7036222877417287,0.4404224767675106,1.744651770254101,1.855329712125632
2R1ACTXu88oxUcplmde6kT,Aron Wright,Look After You,Look After You,47,191765,False,0.396,0.293,1,-10.739,0,0.0367,0.732,0.116,0.102,0.199,145.556,3,acoustic,0.9371821537748566,0.1229589341743927,0.7724858658163744,0.3286754314821359,0.8351193864952742,0.2807920251344549,0.6775222102640476,0.4239569441926954,1.61564255255344,1.855333268543326
0adVktNVJXPZfhQe6B1NO5,KT Tunstall,sadsadchristmas,Lonely This Christmas,0,257493,False,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,acoustic,0.916003511383316,0.1534480400279123,0.796106868079492,0.287155582647839,0.9157975464417996,0.1674129662517447,0.5631931501605202,0.4114120750833638,1.703592895172047,1.852745324835912
7A7IsQQPGxlfHiDDl2Kct7,Kurei,Paasa,Paasa,26,169315,False,0.737,0.238,0,-9.052,1,0.034,0.891,0.00336,0.0959,0.234,119.085,4,acoustic,0.7520000975886447,0.3186140104146409,0.7168709397161143,0.346921671129516,0.8892027862876347,0.2083270178273255,0.7012188348560784,0.4207064467342742,1.7454746372794874,1.851834268866875
6owKuyHxUqidcAA6fPKSyy,Boyce Avenue;Bea Miller,"Cover Sessions, Vol. 3",We Can't Stop,64,222146,False,0.705,0.347,2,-8.249,1,0.0301,0.674,0.0,0.12,0.36,80.057,4,acoustic,0.8423844643362599,0.2463561718340962,0.6972515522279418,0.3685235204504039,0.8996315273386839,0.1758944024869912,0.743078661098585,0.4294808258387974,1.7382519794183209,1.8528526625068245
5Oc0vLGWdEWeCqIU8zyELt,Big Mama Thornton,Ball n' Chain,Hound Dog,57,181000,False,0.563,0.542,9,-10.862,1,0.0962,0.706,3.59e-05,0.355,0.785,133.285,4,acoustic,0.880640958463747,0.2341758725648504,0.6200766137474768,0.392360118799701,0.8302072373012435,0.2928220973499081,0.5773256501972347,0.4347858447373005,1.664237788390628,1.8513171588409247
2K3jLUSLeHrPMA3nKvP1jT,Matt Johnson,"Acoustic Hits, Vol. 3",Beautiful In White,50,240000,False,0.619,0.278,4,-7.072,1,0.0267,0.836,0.0,0.121,0.233,129.948,4,acoustic,0.8581132371511959,0.2399199454218967,0.6922723153081827,0.3732537126062217,0.8896276168138498,0.2117134680751052,0.7193587687354667,0.432531509178493,1.7952010381644767,1.8543392915203696
6e2lt5O6aOUGQ8BWSo0gNr,Eddie Vedder,Into The Wild (Music For The Motion Picture),End Of The Road,48,199880,False,0.585,0.441,7,-9.271,0,0.0311,0.501,0.534,0.0967,0.0591,114.091,4,acoustic,0.9164216960813298,0.1502740470332278,0.7705262739401715,0.3087603260120969,0.8045775621965445,0.2933913057793923,0.5057649813342101,0.4035809463567495,1.6693108112687478,1.8517177706324897
3ZjSJv88euP3CdvTg07dZL,Jonah Baker,Beautiful Soul,Beautiful Soul,44,214738,False,0.394,0.281,9,-11.12,1,0.0414,0.826,0.0,0.0854,0.485,90.044,4,acoustic,0.8616687937013889,0.2248834786734724,0.7133365597793181,0.3559120422179919,0.8556198437707929,0.2504422905203857,0.8015306729242502,0.3938907508311184,1.720109995542144,1.8551253801321168
4XlevPQOF6GkZCS2yWOkNn,Kina Grannis,Build Me Up Buttercup,Build Me Up Buttercup,48,166320,False,0.721,0.0963,0,-15.973,1,0.0502,0.945,1.03e-06,0.133,0.576,124.868,4,acoustic,0.8210092115815367,0.2857727853825917,0.7245810870142734,0.3486284376717406,0.8683583599478755,0.2316974911326184,0.6482827228638376,0.4317990879343691,1.7094459761212095,1.848807947873315
3V0NxWbbUTa3BUAnchm11i,Ichiko Aoba,amuletum bouquet,bouquet,56,256361,False,0.298,0.044,5,-20.176,1,0.035,0.983,0.124,0.101,0.115,85.708,4,acoustic,0.8376711960423229,0.2366470939762837,0.7459267209506835,0.3429670425611781,0.8710276565578086,0.2201833657166322,0.3993335378882179,0.328305448893143,1.6979514254616448,1.850557802402433
2hSag78vkaBXqpaDF3serw,Mark Oblea,Kabilugan Ng Buwan,Kabilugan Ng Buwan,32,283480,False,0.707,0.402,4,-9.773,1,0.0251,0.677,0.0,0.104,0.313,94.99,4,acoustic,0.8079153904292955,0.2647441095157882,0.6907353591594986,0.3614321708213895,0.7980976860673725,0.2680561097847268,0.7151450760632585,0.4272749755334834,1.6205415365433793,1.8663290156134975
7xVLM4xNhJo57V5RoinJji,Joseph Sullinger,Art of Acoustic: Soft Instrumental Covers & Classical Guitar,What a Wonderful World,49,138748,False,0.516,0.144,2,-18.858,1,0.051,0.992,0.952,0.115,0.433,134.688,4,acoustic,0.7563981976987555,0.3337697062787848,0.7115750859083482,0.3704427848209293,0.8832318005440419,0.2191585199329577,0.460459461840574,0.3641834274626359,1.6167054045947709,1.851457378032021
5SgFX13gtlQfsNUpoPshwD,Masaharu Fukuyama,Good night,Good night,35,354213,False,0.522,0.498,7,-7.247,1,0.0257,0.0758,1.51e-06,0.25,0.221,145.908,4,acoustic,0.8866932083718755,0.1990268449859561,0.7491053227054907,0.3276338934595537,0.8859255994502642,0.200310787103845,0.7460874754840552,0.4229402816578296,1.717207720355195,1.8535492226603216
5QRt4QovcONoIVzwnlkU7z,Kaiak,River Love,Smell the Coffee,49,201861,False,0.637,0.46,3,-9.07,1,0.0384,0.855,4.8e-05,0.114,0.345,93.955,4,acoustic,0.8858788322811351,0.2074304705126361,0.7188730359465688,0.3576894613218386,0.8380652660427866,0.2569140975716531,0.8041081381174655,0.3861234437438048,1.67105816072615,1.8582185124944777
3zVMv0mxjnJRw2BX5ryCqT,Chuck Ragan,Covering Ground,You Get What You Give,26,217293,False,0.303,0.506,9,-6.89,1,0.0325,0.496,0.0,0.178,0.412,161.463,3,acoustic,0.8475768491364721,0.2565015658423811,0.6450559346827074,0.3909896673082074,0.902297835473412,0.190010219857456,0.7770924865964312,0.4057490046058837,1.83501456146209,1.8496186194568216
6pRaRbJVkHyQdlW3MGvkgT,Pigeon Pit,Treehouse,Hot Knives,30,252760,True,0.501,0.44,6,-8.167,1,0.0352,0.818,0.0,0.104,0.311,89.881,4,acoustic,0.8945942197949471,0.1942389326961799,0.7057210413575717,0.3866724390267052,0.9078456879726295,0.1881047781945708,0.701558933735662,0.4428478669338993,1.6816136137096025,1.8529606222620256
2AHZHeLTPuGILKyr4l8uTU,Joe Brooks,Constellation Me,Superman,53,206693,False,0.464,0.653,6,-7.514,1,0.101,0.199,0.0,0.0979,0.416,162.196,4,acoustic,0.91003763504889,0.1707489343013847,0.691520748557994,0.3817604394276249,0.8445380577487227,0.2636166376424435,0.7787080885701303,0.403824887511564,1.7657262489861252,1.8580798072046176
2D4BSm5Z8Hq5zYbSgJwEOh,Sara Bareilles,What's Inside: Songs from Waitress,She Used To Be Mine,67,250266,False,0.397,0.303,5,-7.508,1,0.0435,0.381,0.0,0.101,0.172,81.05,4,acoustic,0.8445468872408394,0.2342592465575538,0.7235538873401606,0.3408088599767365,0.8495953912051335,0.2394803285211524,0.6847913597206684,0.4417410017031688,1.7272029874261177,1.8563971804637331
5mdjfBsyzl78NQI4sI4IzR,Aidan Hawken,Walking Blind (feat. Carina Round),Walking Blind,48,201440,False,0.374,0.183,9,-13.225,1,0.0281,0.897,0.0387,0.109,0.134,82.042,4,acoustic,0.8855618634282781,0.1946907655497356,0.8043205692375401,0.2762223815320196,0.8788442253280628,0.2228036871649714,0.3229854375849229,0.2852425899196399,1.6384798420353506,1.8570197779567683
6VwAh8Z1d5YKoSWoEaV4db,Aaron Espe,Making All Things New,Making All Things New,65,159600,False,0.787,0.355,0,-11.429,1,0.0288,0.896,0.0201,0.111,0.48,99.978,4,acoustic,0.8339861661904688,0.2684461083662753,0.7013896043116082,0.3511048737601794,0.7525977795105055,0.3476942167809998,0.727731865239985,0.4231372469693456,1.5471393275586744,1.8538945900823685
0qAMjeQFyd1qD0LDiV8gWp,KT Tunstall,Eye To The Telescope,Black Horse And The Cherry Tree,67,172373,False,0.748,0.786,4,-7.788,0,0.0641,0.328,0.0,0.34,0.917,104.833,4,acoustic,0.8711754457552556,0.233073892896775,0.6704416235237652,0.3814357334556595,0.8536152881896344,0.2500115998574437,0.7508029707706129,0.4266918798139112,1.7585996680810894,1.865940688224639
0dnRlO7IDzbN9ixVld7hz6,The Perishers,Let There Be Morning (Bonus Track Version),Pills,51,189240,False,0.543,0.288,0,-8.608,0,0.0258,0.667,0.0,0.113,0.293,95.435,4,acoustic,0.8574182585192012,0.2297345951318858,0.7050641759285142,0.3541389639763709,0.8400463781764294,0.2601876778984129,0.7150834921829804,0.4309015121560177,1.7517832398825095,1.8587869627340652
44odJaONNr861TeNUYSx3L,Maris Racal,Ate Sandali,Di Papakawalan,28,244528,False,0.71,0.402,0,-9.91,1,0.0274,0.873,0.232,0.103,0.136,106.024,4,acoustic,0.9420067114192646,0.1203958446192058,0.6963499274486631,0.376819599252811,0.8822499815863989,0.231655320114059,0.7140682041999178,0.4369205262271405,1.7244040107497791,1.8670896517835691
7nixLKx5skJBEKyiqZmdp7,Ethan Loukas,I Mean Love,I Mean Love,39,193876,False,0.748,0.428,6,-7.019,1,0.0314,0.542,0.0,0.0994,0.565,115.067,4,acoustic,0.8832205226956079,0.2109708173571203,0.6605671328415442,0.385082493075451,0.8202017207225462,0.2847241731886103,0.6534705377810863,0.4410687070565698,1.6872439078969614,1.8515591038490025
2ZaYFNn1YQuLSVdHhanr4Q,Joshua Radin,We Were Here,Only You,56,149013,False,0.545,0.255,8,-14.844,1,0.0311,0.362,1.77e-05,0.0841,0.831,98.088,4,acoustic,0.9138421344790932,0.1713757151849047,0.71216286009149,0.3936513491454423,0.8322605313344205,0.2888233240141018,0.6831784581771668,0.4334195644953837,1.6710964315877246,1.8520294951697651
1YjMWOorkBaP4MdKkKtp4y,The Weepies;Deb Talan;Steve Tannen,Say I Am You,Gotta Have You,56,199786,False,0.678,0.363,11,-10.9,1,0.0318,0.872,0.000101,0.0798,0.543,75.004,5,acoustic,0.9137117172148956,0.1839807321951962,0.6942450975699211,0.3827072756563832,0.8199736991885238,0.2817272131375427,0.7125589307450577,0.4307704587635502,1.649526001235312,1.8512043051226057
5OWl1kO0gRlPxmp1wFyIWZ,Eddie Vedder,Into The Wild (Music For The Motion Picture),Guaranteed - Humming Version,48,162309,False,0.292,0.339,7,-13.153,1,0.032,0.923,0.879,0.111,0.343,100.69,4,acoustic,0.9406400808427448,0.1160108592598637,0.7539005918735354,0.3607231292348269,0.8940905829091672,0.2026621396054901,0.4831407614072668,0.3786026832710412,1.5984336266523804,1.8563972516122744
5ZpSUdy5wL5Hvwsqz6JCAt,Stephen Speaks,Passenger Seat,Passenger Seat,65,274245,False,0.515,0.769,7,-5.696,1,0.031,0.0456,0.00436,0.0961,0.644,153.046,4,acoustic,0.9063077871196236,0.1824265509553073,0.6831536775006932,0.3771341472171334,0.7821523823705676,0.2906276177819295,0.7429037370894211,0.4241242863011707,1.6781433480105343,1.8520439213677944
6ql0ffq6Jvyh9OKqrJCMaP,Amy Stroup,In the Shadows,In the Shadows,46,263823,False,0.434,0.469,0,-7.849,0,0.0265,0.52,0.000328,0.108,0.0568,136.282,4,acoustic,0.8493978401127382,0.2079133153898739,0.7389826752413426,0.3108519087287017,0.7255248450832954,0.2823896865690059,0.7545305514934793,0.4164907205546049,1.7424636069162167,1.8709037682473368
2saK0E712wIB3Gf8QLuFYX,Get Dead,Dancing with the Curse,Nickel Plated,29,136815,True,0.461,0.893,9,-6.028,1,0.121,0.00323,0.0,0.654,0.4,179.92,4,acoustic,0.9472262004354788,0.1188670119128701,0.6630148332443044,0.4204033992620475,0.8183392120864037,0.2870246840752755,0.756305315779907,0.4206501246939853,1.7717371785001363,1.849842840905804
3JKLrIrHpbHtDU1oeYtbYD,Boyce Avenue,"Cover Sessions, Vol. 5",Chasing Cars,52,246979,False,0.659,0.331,10,-8.987,1,0.0321,0.809,0.0,0.0996,0.0877,105.01,4,acoustic,0.8271977363095901,0.2718035424918228,0.6650499222574554,0.3720509483231492,0.8955566457840163,0.1902488599733642,0.760282294718221,0.4211164188372865,1.758777003873017,1.8523919222476264
5lZVXDJI3PnnYxBNwNXQgH,Lusaint,Use Somebody (Acoustic),Use Somebody - Acoustic,54,172633,False,0.591,0.269,0,-8.554,1,0.0301,0.911,0.0,0.0945,0.246,124.441,4,acoustic,0.8706259377363778,0.222816637786029,0.6819595976606011,0.3741649284200335,0.8890941705160885,0.2108320429945776,0.7676227456416687,0.4153181524158398,1.781621172458308,1.857957673229996
3D1PuFi2U8lmtdWRZcCz1f,AJJ,Good Luck Everybody,Body Terror Song,58,157600,False,0.507,0.399,9,-10.917,0,0.0358,0.871,0.000377,0.113,0.225,115.588,4,acoustic,0.8951690026119653,0.1878849452426403,0.7079271239279352,0.3488567108866333,0.8830876165168249,0.2260948799164792,0.5937035074346668,0.4247871855024574,1.6611308100747844,1.8498576978650416
4yRlTvPVfEyhXfp6GZurq9,Austin Plaine,Austin Plaine,Never Come Back Again,57,196240,False,0.594,0.695,8,-8.872,1,0.0259,0.19,3.58e-06,0.119,0.172,104.977,4,acoustic,0.9280725058764854,0.142357287641095,0.7055946771727309,0.3849493333757577,0.7622148238221256,0.3192788055651882,0.6641557973567481,0.4327913935189107,1.7173980150030783,1.850643518089099
4uPvXmXGjYOOqhbRMmS9XU,Grace Petrie,Queer As Folk,Northbound,26,270920,False,0.446,0.787,11,-7.334,1,0.0714,0.0328,0.0,0.141,0.586,125.642,4,acoustic,0.8651527536795328,0.2350013654581434,0.6638356070425415,0.3895687533995948,0.745492698359222,0.3178580820826204,0.7159005066991536,0.4332631115934152,1.7331634493347807,1.85629964410725
25R9Ax7cdjWx0EDr2HAKoA,AJJ,Christmas Island,Deathlessness,27,220832,False,0.554,0.655,11,-8.074,1,0.0388,0.00193,0.56,0.28,0.363,100.423,4,acoustic,0.9694542530950392,0.0716667148131732,0.7138300661439054,0.3671714556396799,0.6631541161186474,0.3610916798361836,0.7591996363402408,0.4106287487226153,1.6468026536213052,1.8542232205349487
3NqKDdehfEZ00H4uFghoMr,Hanare Gumi,音タイム,音タイム,29,229533,False,0.373,0.716,5,-7.358,1,0.0313,0.082,0.000239,0.105,0.374,134.764,4,acoustic,0.9046625726241204,0.1696720924660892,0.6983027533161777,0.390581737611179,0.8434204756339184,0.2530242678558272,0.6631996938528356,0.4416269313188384,1.746964136358945,1.861927013721918
2GzvzxXnyJ9l3obE4JskC2,Ysabelle Cuevas,Ysabelle,I Like Me Better,54,189673,False,0.449,0.209,10,-14.494,1,0.0896,0.896,0.0,0.156,0.431,93.618,4,acoustic,0.8441498883658897,0.2419483688040786,0.7071552713757994,0.3538705377510339,0.8681182741503412,0.2324209242443534,0.723578221546744,0.4209236094773965,1.742109138608432,1.8511612184176665
2SkJKMfjpYsNv0KWOxiegX,A Great Big World,When the Morning Comes,Kaleidoscope,62,229320,False,0.709,0.913,7,-5.148,1,0.0748,0.0182,0.0,0.167,0.519,108.024,4,acoustic,0.8577383143124179,0.2330647936167938,0.6678264886989536,0.3805801603448383,0.8065451237930157,0.2740778371781068,0.7334793342831984,0.4313942585510555,1.7721241457820345,1.8551710661825265
2PIlBukQ6limukVR8Ubb5o,Gabrielle Aplin,English Rain,Please Don't Say You Love Me,59,181400,False,0.479,0.541,0,-9.862,1,0.0545,0.737,0.0,0.108,0.321,85.994,4,acoustic,0.8814280297093608,0.2010904582517858,0.7233514076412172,0.3601848327871103,0.8495121880488411,0.2476347726159243,0.6907626767285744,0.4319946708196762,1.7417699422354822,1.8563382617954751
5hVKGw1OXBCEZgRWFUilk7,Sara Farell;Simon Samaeng,#Covers,Still Falling For You - Acoustic,44,252567,False,0.375,0.298,1,-11.928,1,0.0395,0.822,0.0,0.137,0.425,174.03,4,acoustic,0.8766810807084994,0.2169032668418321,0.7040046226916256,0.3684405264817341,0.8884928114832523,0.207245242061583,0.7018266122606693,0.4397023703176634,1.7321282352396796,1.8508896854395944
27hFQQS3cVUmIK3ser5bpu,Colin & Caroline,More Than Gravity,More Than Gravity,34,266078,False,0.62,0.468,4,-9.648,1,0.0268,0.715,3.93e-05,0.106,0.217,110.969,4,acoustic,0.8653622213209301,0.221359965934295,0.7145830162271317,0.3601471600576776,0.7444988709635512,0.3314121337599677,0.7308213157579729,0.4272740045968077,1.5938502266659382,1.8547498944455627
1CtfA9JkJ5cJQgpO7wEj4V,Beyond The Guitar,"Guitar Covers, Vol. 2","He's A Pirate (From ""Pirates of the Caribbean"")",30,163813,False,0.57,0.454,2,-7.613,0,0.0987,0.881,0.889,0.0983,0.381,101.476,4,acoustic,0.7650625395745785,0.3046060748144982,0.694186442797927,0.3846110474349749,0.889599011372064,0.2072801372094729,0.5585422927435151,0.4071229845332312,1.7386546109883123,1.849289825423426
68HbD7rEFTlnJy4UWSpySY,Mone Kamishiraishi,世界中の誰よりきっと,世界中の誰よりきっと,28,217466,False,0.578,0.636,2,-5.506,1,0.0342,0.0874,0.0,0.124,0.556,124.9,4,acoustic,0.9228054439387714,0.1475581590409478,0.6863732386103635,0.3797432851482603,0.7950145176468298,0.2867697899274388,0.8324477042304137,0.3623391360771826,1.7094387064861978,1.859497474051323
1wflx5YklLYToaIbXkrZSq,Kina Grannis,Somebody Loved,Somebody Loved,57,153105,False,0.612,0.107,0,-15.867,1,0.0302,0.936,0.0,0.109,0.637,78.393,4,acoustic,0.8561344159416273,0.2324618975287002,0.7113294625415101,0.3618456759918406,0.900240599861597,0.1897653019220993,0.7750854315518052,0.412090409881824,1.7689005194316731,1.850852374434772
7MlPySldFcJ9R3mSFvGV4y,Masaharu Fukuyama,AKIRA,彼方で,29,272320,False,0.459,0.57,4,-5.672,1,0.0293,0.199,0.0,0.137,0.361,72.978,4,acoustic,0.906411171603805,0.1848895882774556,0.7223929318255121,0.3553113151867325,0.8375928092547867,0.2437180442424858,0.7414592090377907,0.4342960413461807,1.726148936953514,1.8593207314730031
1T7Tqsfkz0Ntbwta2hHebY,Days N Daze,Rogue Taxidermy,Fate of a Coward,28,175046,False,0.583,0.534,2,-11.147,0,0.0411,0.569,0.0,0.351,0.943,123.094,4,acoustic,0.8825645004392596,0.2222566005599427,0.7003917391451733,0.3800762605161782,0.9159270811934802,0.1668674077773554,0.8339202916199419,0.3593678532758659,1.8382196301525504,1.861714131024693
